windhager.UMUMLZ.2_Altbau.unbekannt.Mischer;1/15/1/122;/1/15/1/1/21/0
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
